id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,issue_d,loan_status,purpose,member_id,loan_id,emp_length,home_ownership,annual_inc,verification_status,dti,delinq_2yrs,last_pymnt_d,total_pymnt,out_prncp
1061420,21400,21400, 60 months,19.42,560.09,E,E3,18-Dec,Fully Paid,credit_card,1293213,1061420,3 years,RENT,80000,Verified,19.66,0,20-Oct,28119.77,0
1062250,13000,13000, 36 months,7.9,406.78,A,A4,18-Dec,Charged Off,credit_card,1294107,1062250,10+ years,RENT,28000,Not Verified,16.93,0,20-Jun,6735.25,0
1020855,8000,8000, 36 months,12.69,268.36,B,B5,18-Dec,Fully Paid,car,1249642,1020855,5 years,RENT,48000,Not Verified,15.33,2,21-Dec,9658.235539,0
997521,3600,3600, 36 months,12.69,120.77,B,B5,18-Dec,Charged Off,medical,1222612,997521,10+ years,MORTGAGE,60000,Not Verified,19,0,21-May,3612.83,0
1058624,12375,12375, 60 months,23.13,349.79,G,G2,18-Dec,Charged Off,other,1290219,1058624,5 years,RENT,40000,Not Verified,20.88,0,21-Jan,8530.26,0
1062232,9400,9400, 36 months,9.91,302.92,B,B1,18-Dec,Fully Paid,debt_consolidation,1294086,1062232,2 years,RENT,45500,Verified,11.84,0,21-Aug,10879.1579,0
1062235,9600,9600, 36 months,14.27,329.37,C,C2,18-Dec,Fully Paid,home_improvement,1282333,1062235,6 years,MORTGAGE,156000,Verified,15.54,0,21-Dec,11852.95669,0
1060429,17000,17000, 36 months,10.65,553.75,B,B2,18-Dec,Fully Paid,debt_consolidation,1292184,1060429,1 year,RENT,40000,Verified,18.63,0,21-Dec,19932.414,0
1062102,25000,17250, 60 months,19.03,448.41,E,E2,18-Dec,Current,debt_consolidation,1294156,1062102,10+ years,MORTGAGE,96000,Verified,16.19,0,15-Dec,21478.1,4886.52
1060885,16950,16950, 60 months,16.77,419.16,D,D2,18-Dec,Late (31-120 days),debt_consolidation,1292853,1060885,10+ years,MORTGAGE,50000,Source Verified,14.47,0,15-Dec,19681.28,5059.38
1060630,30000,19250, 60 months,19.03,500.33,E,E2,18-Dec,Fully Paid,credit_card,1292392,1060630,10+ years,MORTGAGE,80000,Verified,26.82,0,21-Jun,26865.37143,0
1062192,10800,10800, 36 months,14.27,370.54,C,C2,18-Dec,Fully Paid,credit_card,1294043,1062192,6 years,MORTGAGE,110000,Source Verified,2.67,0,20-Feb,12320.73,0
1059016,6000,6000, 36 months,7.9,187.75,A,A4,18-Dec,Fully Paid,credit_card,1290624,1059016,10+ years,RENT,59400,Not Verified,19.17,0,21-Dec,6756.730493,0
1056174,35000,35000, 36 months,8.9,1111.37,A,A5,18-Dec,Fully Paid,credit_card,1287750,1056174,10+ years,MORTGAGE,106000,Verified,12.09,0,21-Dec,40007.20187,0
1062045,10000,10000, 36 months,10.65,325.74,B,B2,18-Dec,Fully Paid,debt_consolidation,1293890,1062045,7 years,RENT,36000,Not Verified,14,0,19-Sep,10593.37,0
1059395,15000,15000, 60 months,19.91,396.66,E,E4,18-Dec,Fully Paid,credit_card,1291011,1059395,4 years,RENT,51000,Verified,20.85,0,21-May,21051.41025,0
1062019,5000,5000, 36 months,12.69,167.73,B,B5,18-Dec,Fully Paid,other,1293854,1062019,2 years,RENT,25000,Not Verified,20.54,0,21-Dec,6036.059158,0
1061941,3000,3000, 60 months,17.27,75,D,D3,18-Dec,Current,debt_consolidation,1293989,1061941,5 years,RENT,35000,Verified,11.42,0,15-Dec,3593.5,824.01
1031266,7100,7100, 36 months,14.65,244.91,C,C3,18-Dec,Charged Off,debt_consolidation,1260677,1031266,1 year,RENT,33000,Not Verified,23.85,0,20-Apr,3915.2,0
1061975,12000,12000, 36 months,16.77,426.47,D,D2,18-Dec,Fully Paid,credit_card,1293812,1061975,10+ years,MORTGAGE,93000,Not Verified,13.46,0,21-Dec,15345.77443,0
1061914,22400,22400, 60 months,22.74,628.13,G,G1,18-Dec,Charged Off,credit_card,1293952,1061914,6 years,RENT,85000,Not Verified,7.02,2,15-Jun,26376.52,0
1061750,5825,5825, 36 months,10.65,189.74,B,B2,18-Dec,Fully Paid,debt_consolidation,1293780,1061750,8 years,RENT,50000,Not Verified,13.25,0,15-Jan,6829.179203,0
1061741,22250,22250, 36 months,12.69,746.38,B,B5,18-Dec,Charged Off,debt_consolidation,1293770,1061741,2 years,RENT,41000,Verified,15.63,0,21-Apr,19580.94,0
1061747,18000,18000, 60 months,16.77,445.13,D,D2,18-Dec,Current,debt_consolidation,1293775,1061747,2 years,RENT,50000,Verified,21.22,0,15-Dec,21337.38,4900.89
1040188,6000,6000, 36 months,12.42,200.5,B,B4,18-Dec,Fully Paid,credit_card,1270140,1040188,4 years,RENT,30000,Source Verified,7.2,0,20-Jan,6690.69,0
1057749,7650,7650, 36 months,11.71,253.04,B,B3,18-Dec,Charged Off,debt_consolidation,1289516,1057749,5 years,RENT,57000,Verified,23.96,0,19-Nov,3098.5,0
1061721,21000,21000, 60 months,18.25,536.13,D,D5,18-Dec,Current,credit_card,1293749,1061721,2 years,RENT,110000,Verified,13.55,0,15-Dec,25707.46,5852.78
1061869,20675,20650, 60 months,15.27,494.8,C,C4,18-Dec,Charged Off,other,1293501,1061869,7 years,RENT,50132,Verified,23.31,0,19-Dec,5928.84,0
1060650,13200,13200, 36 months,7.9,413.04,A,A4,18-Dec,Fully Paid,debt_consolidation,1292415,1060650,6 years,MORTGAGE,62500,Source Verified,12.06,0,19-Dec,14097.72,0
1059701,12000,12000, 36 months,7.51,373.33,A,A3,18-Dec,Fully Paid,debt_consolidation,1291518,1059701,< 1 year,RENT,60000,Verified,20.7,0,21-Dec,13436.27851,0
1061842,20000,12475, 60 months,19.03,324.47,E,E2,18-Dec,Fully Paid,debt_consolidation,1293470,1061842,6 years,RENT,130000,Verified,9.06,0,20-Apr,15402.03,0
1061837,15000,14975, 36 months,6.03,456.54,A,A1,18-Dec,Fully Paid,house,1293455,1061837,7 years,RENT,60000,Not Verified,12.78,0,21-Dec,16434.53801,0
1057272,27050,27025, 60 months,18.64,696.35,E,E1,18-Dec,Fully Paid,debt_consolidation,1288832,1057272,5 years,MORTGAGE,65000,Verified,19.75,0,15-Nov,40977.76997,0
1061675,22500,22500, 60 months,17.27,562.46,D,D3,18-Dec,Fully Paid,debt_consolidation,1293692,1061675,3 years,MORTGAGE,67735,Source Verified,18.8,0,21-Mar,28139.25551,0
1061661,20500,20475, 60 months,12.69,463.2,B,B5,18-Dec,Charged Off,debt_consolidation,1293676,1061661,< 1 year,RENT,47800,Verified,28.32,0,20-Mar,7896.36,0
1061656,12800,12800, 36 months,12.42,427.72,B,B4,18-Dec,Fully Paid,credit_card,1293671,1061656,1 year,MORTGAGE,99600,Not Verified,19.95,0,21-Dec,15395.57447,0
1061776,27575,27575, 36 months,10.65,898.21,B,B2,18-Dec,Fully Paid,other,1293397,1061776,1 year,MORTGAGE,54000,Verified,12.27,0,21-Dec,32333.82656,0
1061767,7000,7000, 36 months,12.69,234.82,B,B5,18-Dec,Fully Paid,debt_consolidation,1293387,1061767,8 years,RENT,49000,Not Verified,14.42,0,20-Jul,8016.9,0
1052746,7600,7575, 60 months,16.77,187.95,D,D2,18-Dec,Current,other,1284516,1052746,1 year,RENT,33996,Verified,16.52,0,15-Dec,9069.01,1940.93
1061643,29000,29000, 60 months,12.42,651.27,B,B4,18-Dec,Charged Off,debt_consolidation,1293657,1061643,10+ years,RENT,65000,Verified,7.22,0,20-Oct,14318.48,0
1061785,10000,10000, 36 months,14.27,343.09,C,C2,18-Dec,Fully Paid,moving,1293407,1061785,4 years,RENT,44160,Source Verified,18.29,0,15-Jan,12347.05724,0
1061623,14125,14125, 36 months,7.9,441.98,A,A4,18-Dec,Fully Paid,debt_consolidation,1293635,1061623,5 years,RENT,32000,Source Verified,22.54,0,20-Nov,15533.01,0
1030795,12000,12000, 36 months,6.62,368.45,A,A2,18-Dec,Fully Paid,debt_consolidation,1260186,1030795,< 1 year,MORTGAGE,94500,Source Verified,4.17,0,21-May,13205.78618,0
1061598,9575,9575, 36 months,6.62,293.99,A,A2,18-Dec,Fully Paid,credit_card,1293608,1061598,3 years,RENT,19498,Verified,18.34,0,21-Feb,10493.86394,0
1061772,12000,8900, 60 months,20.3,237.29,E,E5,18-Dec,Fully Paid,debt_consolidation,1293390,1061772,1 year,RENT,30000,Not Verified,18.76,1,15-Nov,13908.29001,0
1058931,12000,12000, 36 months,15.96,421.65,C,C5,18-Dec,Charged Off,debt_consolidation,1290729,1058931,9 years,MORTGAGE,88000,Not Verified,10.6,0,19-Nov,4637.54,0
1061355,10000,10000, 36 months,12.69,335.45,B,B5,18-Dec,Fully Paid,credit_card,1293371,1061355,4 years,RENT,45000,Verified,22.61,0,21-Dec,12070.55506,0
1061593,10000,10000, 36 months,15.96,351.38,C,C5,18-Dec,Fully Paid,debt_consolidation,1293603,1061593,1 year,RENT,37500,Not Verified,19.46,0,21-Dec,12644.0203,0
1061581,25000,25000, 60 months,14.27,585.22,C,C2,18-Dec,Current,debt_consolidation,1293591,1061581,5 years,MORTGAGE,89000,Source Verified,10.77,0,15-Dec,28074.44,6517.25
1061583,24000,24000, 36 months,9.91,773.4,B,B1,18-Dec,Fully Paid,debt_consolidation,1293593,1061583,4 years,RENT,120000,Verified,14.17,0,21-Feb,27378.86025,0
1059572,14575,14575, 36 months,10.65,474.76,B,B2,18-Dec,Fully Paid,credit_card,1291176,1059572,7 years,RENT,35000,Not Verified,16.46,0,21-Dec,17088.82229,0
1053004,9000,9000, 36 months,7.51,280,A,A3,18-Dec,Fully Paid,debt_consolidation,1284580,1053004,< 1 year,MORTGAGE,50000,Source Verified,4.44,0,20-Apr,9555.13,0
1061496,10000,10000, 36 months,13.49,339.31,C,C1,18-Dec,Charged Off,debt_consolidation,1293299,1061496,10+ years,RENT,30000,Not Verified,20.96,0,20-Feb,4749.77,0
1051434,7125,7125, 36 months,17.58,256.09,D,D4,18-Dec,Fully Paid,credit_card,1283117,1051434,7 years,RENT,25279.67,Not Verified,16.8,0,21-Dec,9215.105035,0
1058174,15000,15000, 60 months,10.65,323.53,B,B2,18-Dec,Fully Paid,debt_consolidation,1289753,1058174,10+ years,RENT,29000,Not Verified,15.14,0,15-Mar,18733.89878,0
1061547,13000,13000, 36 months,13.49,441.1,C,C1,18-Dec,Fully Paid,debt_consolidation,1293554,1061547,6 years,RENT,65000,Not Verified,17.11,0,20-Mar,14823.19,0
1061317,12000,12000, 60 months,12.69,271.14,B,B5,18-Dec,Current,debt_consolidation,1293331,1061317,7 years,RENT,30000,Not Verified,10.44,0,16-Jan,12998.56,3060
1061306,18000,17975, 60 months,20.3,479.9,E,E5,18-Dec,Fully Paid,credit_card,1293319,1061306,2 years,RENT,68000,Verified,17.98,0,15-Oct,27675.60002,0
1061515,30000,29975, 60 months,14.27,702.26,C,C2,18-Dec,Fully Paid,small_business,1293518,1061515,10+ years,RENT,90000,Verified,19.12,0,21-Jun,38694.89281,0
1058858,21600,21600, 36 months,17.27,773.01,D,D3,18-Dec,Charged Off,home_improvement,1290455,1058858,2 years,MORTGAGE,58600,Source Verified,10.85,0,19-Feb,2724.94,0
1051045,7600,7600, 60 months,16.77,187.95,D,D2,18-Dec,Current,small_business,1282508,1051045,5 years,OWN,50000,Source Verified,6.29,0,15-Dec,8982.99,2081.12
1060415,7000,7000, 36 months,12.42,233.91,B,B4,18-Dec,Fully Paid,credit_card,1292169,1060415,10+ years,RENT,85000,Source Verified,15.11,0,21-May,8334.669119,0
1061279,7000,7000, 36 months,8.9,222.28,A,A5,18-Dec,Fully Paid,debt_consolidation,1293090,1061279,5 years,RENT,45000,Verified,24.48,0,21-Dec,8000.341221,0
1058942,3600,3600, 36 months,17.27,128.84,D,D3,18-Dec,Fully Paid,other,1290740,1058942,7 years,MORTGAGE,44004,Source Verified,5.59,1,21-Dec,4636.867465,0
1042958,3500,3500, 36 months,12.69,117.41,B,B5,18-Dec,Fully Paid,major_purchase,1273259,1042958,10+ years,MORTGAGE,84996,Not Verified,5.36,2,21-Dec,4225.278546,0
1061251,5000,5000, 36 months,8.9,158.77,A,A5,18-Dec,Fully Paid,medical,1293059,1061251,6 years,RENT,33000,Not Verified,16.47,0,21-Dec,5714.713113,0
1058015,10000,10000, 36 months,11.71,330.76,B,B3,18-Dec,Fully Paid,debt_consolidation,1289589,1058015,5 years,MORTGAGE,60000,Source Verified,17.3,0,21-Mar,11763.73937,0
1059858,4500,4500, 36 months,13.49,152.69,C,C1,18-Dec,Fully Paid,credit_card,1291490,1059858,< 1 year,OWN,19200,Source Verified,19.56,0,21-Dec,5494.751027,0
1061247,12000,12000, 36 months,11.71,396.92,B,B3,18-Dec,Fully Paid,debt_consolidation,1293053,1061247,10+ years,RENT,62000,Not Verified,6.74,0,21-Dec,14285.98751,0
1061250,12000,12000, 60 months,19.03,311.49,E,E2,18-Dec,Fully Paid,debt_consolidation,1293058,1061250,1 year,RENT,38500,Not Verified,10.91,2,20-Feb,14472.92,0
1061245,10700,10700, 36 months,12.42,357.55,B,B4,18-Dec,Fully Paid,debt_consolidation,1293051,1061245,4 years,RENT,68000,Source Verified,16.41,0,21-Dec,12868.25911,0
1060411,6000,6000, 36 months,10.65,195.44,B,B2,18-Dec,Fully Paid,credit_card,1292165,1060411,1 year,RENT,30000,Not Verified,19.36,0,20-Dec,6904.89,0
1061416,20000,20000, 36 months,7.9,625.81,A,A4,18-Dec,Fully Paid,wedding,1293209,1061416,10+ years,RENT,50000,Source Verified,12.84,0,21-Dec,22527.90037,0
1040053,10800,10775, 60 months,16.77,267.08,D,D2,18-Dec,Fully Paid,debt_consolidation,1270014,1040053,2 years,RENT,23000,Verified,11.22,0,19-Aug,11955.52,0
1061227,25000,16050, 60 months,19.03,416.62,E,E2,18-Dec,Fully Paid,debt_consolidation,1293032,1061227,10+ years,RENT,50400,Verified,20.67,0,15-May,23808.91768,0
1061403,20000,19975, 60 months,14.27,468.17,C,C2,18-Dec,Fully Paid,debt_consolidation,1293193,1061403,5 years,RENT,110000,Verified,10.3,0,21-Oct,26325.58032,0
1061413,3600,3600, 36 months,13.49,122.15,C,C1,18-Dec,Fully Paid,vacation,1293206,1061413,1 year,RENT,40000,Not Verified,12.99,0,21-Dec,4395.549702,0
1061202,6000,5975, 36 months,8.9,190.52,A,A5,18-Dec,Fully Paid,debt_consolidation,1293005,1061202,10+ years,RENT,83954,Source Verified,17.48,0,15-Jan,6902.99658,0
1061204,10375,10375, 36 months,14.27,355.96,C,C2,18-Dec,Fully Paid,credit_card,1293007,1061204,5 years,RENT,35000,Not Verified,22.39,0,21-Dec,12810.1667,0
1061380,25000,24975, 36 months,8.9,793.84,A,A5,18-Dec,Fully Paid,debt_consolidation,1293167,1061380,4 years,RENT,60000,Verified,25.4,0,21-Dec,28576.74005,0
1061193,10000,10000, 36 months,16.29,353.01,D,D1,18-Dec,Fully Paid,debt_consolidation,1292991,1061193,4 years,RENT,40000,Verified,19.98,0,21-Jan,12427.97,0
1051953,10000,8650, 60 months,12.42,194.26,B,B4,18-Dec,Current,small_business,1283471,1051953,2 years,RENT,42336,Source Verified,10.18,0,15-Dec,9313.3,2188.13
1061194,5600,5600, 36 months,6.03,170.44,A,A1,18-Dec,Fully Paid,car,1292992,1061194,,OWN,41100,Not Verified,3.97,0,19-Dec,5874.77,0
1060945,6000,6000, 36 months,12.42,200.5,B,B4,18-Dec,Fully Paid,car,1293124,1060945,4 years,RENT,92000,Not Verified,10.6,0,21-Dec,7216.641117,0
1057719,8000,8000, 36 months,7.9,250.33,A,A4,18-Dec,Fully Paid,debt_consolidation,1289486,1057719,2 years,RENT,75000,Not Verified,8.7,0,21-Dec,9010.490414,0
1059906,35000,21775, 60 months,12.42,489.57,B,B4,18-Dec,Current,debt_consolidation,1291742,1059906,10+ years,RENT,90000,Verified,26.33,0,15-Dec,23492.08,5502.35
1061383,10000,10000, 36 months,11.71,330.76,B,B3,18-Dec,Fully Paid,debt_consolidation,1293170,1061383,4 years,MORTGAGE,45000,Not Verified,12.48,0,21-Dec,11903.56989,0
1050511,11000,11000, 36 months,7.51,342.22,A,A3,18-Dec,Fully Paid,debt_consolidation,1281966,1050511,8 years,RENT,48000,Source Verified,24.1,0,21-Mar,12223.38333,0
1061175,5000,5000, 36 months,9.91,161.13,B,B1,18-Dec,Fully Paid,debt_consolidation,1292974,1061175,6 years,MORTGAGE,110000,Not Verified,6.38,0,21-Dec,5798.794527,0
1061122,6500,6500, 36 months,10.65,211.73,B,B2,18-Dec,Fully Paid,debt_consolidation,1292917,1061122,< 1 year,RENT,30600,Source Verified,13.45,0,21-Feb,7520.309512,0
1061095,20000,20000, 60 months,20.3,533.23,E,E5,18-Dec,Fully Paid,credit_card,1292688,1061095,4 years,RENT,69000,Verified,18.02,0,21-Nov,29399.95287,0
1061164,12000,12000, 36 months,12.69,402.54,B,B5,18-Dec,Fully Paid,debt_consolidation,1292963,1061164,4 years,RENT,45000,Source Verified,8.85,0,20-Dec,14119.2,0
1060436,8250,8250, 60 months,19.91,218.17,E,E4,18-Dec,Charged Off,wedding,1292191,1060436,3 years,RENT,27500,Not Verified,20.25,0,20-May,5311.1,0
1061133,21000,21000, 36 months,7.9,657.1,A,A4,18-Dec,Fully Paid,debt_consolidation,1292928,1061133,10+ years,MORTGAGE,150500,Verified,3.69,0,21-Dec,23654.12907,0
1060855,8400,8400, 36 months,16.77,298.53,D,D2,18-Dec,Fully Paid,credit_card,1292820,1060855,2 years,RENT,32000,Verified,16.95,0,20-Mar,9876.41,0
1058477,7000,7000, 36 months,12.69,234.82,B,B5,18-Dec,Fully Paid,debt_consolidation,1290065,1058477,5 years,RENT,37500,Source Verified,21.38,0,19-Jul,7481.09,0
1060995,12000,12000, 36 months,12.42,400.99,B,B4,18-Dec,Charged Off,car,1292578,1060995,< 1 year,RENT,60000,Source Verified,6.3,0,20-Oct,9546.76,0
1061135,7200,7200, 36 months,11.71,238.15,B,B3,18-Dec,Charged Off,credit_card,1292930,1061135,2 years,RENT,33000,Not Verified,12.69,0,21-Jun,7338.4,0
1059939,12000,12000, 36 months,10.65,390.88,B,B2,18-Dec,Fully Paid,debt_consolidation,1291779,1059939,10+ years,RENT,70000,Not Verified,26.06,0,20-Sep,13673.71,0
1060951,12800,12750, 60 months,14.27,299.63,C,C2,18-Dec,Fully Paid,credit_card,1293130,1060951,9 years,RENT,75000,Verified,16.75,0,15-Mar,17244.58619,0
1046507,3050,3050, 36 months,9.91,98.29,B,B1,18-Dec,Fully Paid,car,1277552,1046507,1 year,RENT,16800,Verified,3.5,0,21-Dec,3537.37435,0
1060880,9000,9000, 36 months,14.65,310.45,C,C3,18-Dec,Fully Paid,debt_consolidation,1292848,1060880,1 year,RENT,38000,Source Verified,19.55,0,20-Nov,10849.55,0
1060934,10000,10000, 36 months,11.71,330.76,B,B3,18-Dec,Charged Off,debt_consolidation,1292910,1060934,5 years,OWN,35000,Not Verified,11.79,0,20-Aug,7293.6,0
1061128,10000,10000, 36 months,9.91,322.25,B,B1,18-Dec,Fully Paid,debt_consolidation,1292923,1061128,< 1 year,MORTGAGE,95000,Source Verified,18.37,0,20-May,10877.17,0
1061130,10000,10000, 36 months,14.27,343.09,C,C2,18-Dec,Charged Off,credit_card,1292925,1061130,10+ years,MORTGAGE,77400,Verified,20.05,0,20-Dec,6884.04,0
1061126,8500,8500, 36 months,16.29,300.06,D,D1,18-Dec,Fully Paid,debt_consolidation,1292921,1061126,< 1 year,RENT,61000,Source Verified,11.76,0,19-Jul,9253.92,0
1056057,35000,21250, 60 months,11.71,470.14,B,B3,18-Dec,Current,debt_consolidation,1287630,1056057,8 years,RENT,70000,Verified,19.42,0,15-Dec,22552.16,5308.67
1060895,7200,7200, 60 months,13.49,165.64,C,C1,18-Dec,Fully Paid,debt_consolidation,1292866,1060895,10+ years,RENT,67000,Source Verified,11.84,0,21-Nov,9406.39082,0
1061106,21000,20975, 60 months,14.27,491.58,C,C2,18-Dec,Fully Paid,credit_card,1292700,1061106,< 1 year,MORTGAGE,90000,Verified,8.76,2,21-Oct,27646.89899,0
1060925,27000,27000, 36 months,9.91,870.08,B,B1,18-Dec,Fully Paid,debt_consolidation,1292899,1060925,5 years,OWN,140000,Source Verified,7.44,0,15-Feb,31421.50811,0
1045240,28625,28600, 60 months,20.3,763.18,E,E5,18-Dec,Current,debt_consolidation,1275651,1045240,6 years,OWN,55000,Verified,21.25,0,15-Dec,36612.62,8234.41
1024951,4000,4000, 36 months,14.27,137.24,C,C2,18-Dec,Fully Paid,debt_consolidation,1254096,1024951,9 years,RENT,32400,Verified,5.41,0,21-Dec,4938.643698,0
1061070,7300,7300, 36 months,11.71,241.46,B,B3,18-Dec,Fully Paid,other,1292661,1061070,4 years,RENT,50000,Source Verified,12.79,0,19-Apr,7574.8,0
1061060,18000,18000, 36 months,8.9,571.56,A,A5,18-Dec,Fully Paid,credit_card,1292651,1061060,9 years,MORTGAGE,70000,Source Verified,17.76,0,19-Sep,19082.03,0
1055190,5000,5000, 36 months,11.71,165.38,B,B3,18-Dec,Fully Paid,other,1286745,1055190,10+ years,OWN,35000,Source Verified,19.37,0,20-Jan,5541.16,0
1060848,6500,6500, 60 months,14.27,152.16,C,C2,18-Dec,Current,debt_consolidation,1292813,1060848,,MORTGAGE,46212,Verified,19.06,0,15-Dec,7302.43,1704.21
1053622,14100,14100, 60 months,17.58,354.84,D,D4,18-Dec,Current,small_business,1285216,1053622,4 years,RENT,43000,Source Verified,4.83,0,15-Dec,17015.42,3886.88
1060865,35000,22050, 60 months,19.03,572.36,E,E2,18-Dec,Current,small_business,1292832,1060865,10+ years,MORTGAGE,140000,Verified,4.29,2,16-Jan,27511.89,6275.2
1051018,10000,10000, 36 months,14.27,343.09,C,C2,18-Dec,Fully Paid,home_improvement,1282481,1051018,10+ years,MORTGAGE,115000,Source Verified,24.34,0,20-Sep,11890.1,0
1059259,3000,3000, 36 months,7.9,93.88,A,A4,18-Dec,Fully Paid,debt_consolidation,1290863,1059259,4 years,RENT,45000,Not Verified,19.39,0,21-Dec,3378.900433,0
1060853,25000,15325, 60 months,19.03,397.8,E,E2,18-Dec,Current,debt_consolidation,1292815,1060853,7 years,RENT,95000,Verified,15.56,2,16-Jan,19077.65,4323.16
1060831,28000,28000, 36 months,15.96,983.85,C,C5,18-Dec,Fully Paid,credit_card,1292796,1060831,5 years,MORTGAGE,235000,Source Verified,9.08,0,21-Feb,34725.29396,0
1058228,10000,10000, 36 months,14.65,344.95,C,C3,18-Dec,Fully Paid,credit_card,1289809,1058228,5 years,RENT,36000,Not Verified,9.6,0,15-Jan,12419.6075,0
1060841,12000,12000, 36 months,7.9,375.49,A,A4,18-Dec,Fully Paid,credit_card,1292806,1060841,5 years,RENT,26000,Not Verified,12.83,0,21-Dec,13516.06909,0
1056914,10000,10000, 36 months,17.27,357.88,D,D3,18-Dec,Fully Paid,small_business,1288468,1056914,3 years,RENT,80000,Source Verified,5.73,0,21-Nov,12874.2358,0
1060794,11000,10975, 36 months,8.9,349.29,A,A5,18-Dec,Fully Paid,debt_consolidation,1292756,1060794,1 year,RENT,50000,Not Verified,14.09,0,21-Mar,12458.36047,0
1061003,10000,10000, 36 months,15.27,347.98,C,C4,18-Dec,Fully Paid,small_business,1292586,1061003,10+ years,RENT,55000,Source Verified,0.89,0,21-Dec,12520.02557,0
1061008,5000,5000, 36 months,6.62,153.52,A,A2,18-Dec,Fully Paid,debt_consolidation,1292591,1061008,5 years,MORTGAGE,55000,Verified,4.12,0,21-Dec,5525.563209,0
1060779,5000,5000, 36 months,6.03,152.18,A,A1,18-Dec,Fully Paid,other,1292740,1060779,3 years,RENT,64424,Not Verified,0.93,0,21-Dec,5478.158166,0
1060993,5000,5000, 36 months,8.9,158.77,A,A5,18-Dec,Fully Paid,debt_consolidation,1292576,1060993,10+ years,RENT,56000,Not Verified,15.47,0,21-Dec,5714.737829,0
1060553,6000,6000, 36 months,14.27,205.86,C,C2,18-Dec,Charged Off,credit_card,1292714,1060553,7 years,RENT,30000,Not Verified,15.68,0,21-Jul,6528.97,0
1058200,5000,5000, 36 months,14.27,171.55,C,C2,18-Dec,Fully Paid,vacation,1289780,1058200,4 years,MORTGAGE,111740,Source Verified,20.62,0,20-Oct,5972.78,0
1060544,20050,20025, 36 months,17.58,720.64,D,D4,18-Dec,Fully Paid,credit_card,1292305,1060544,7 years,RENT,67500,Verified,24.84,0,21-Dec,25928.6497,0
1060979,7000,7000, 36 months,16.77,248.77,D,D2,18-Dec,Charged Off,wedding,1292556,1060979,< 1 year,RENT,41000,Source Verified,20.31,0,19-Aug,1582.19,0
1060698,25000,25000, 36 months,10.65,814.34,B,B2,18-Dec,Fully Paid,debt_consolidation,1292468,1060698,10+ years,RENT,120000,Verified,6.17,0,21-Jul,29207.43088,0
1060970,3000,3000, 36 months,12.69,100.64,B,B5,18-Dec,Charged Off,debt_consolidation,1292545,1060970,10+ years,RENT,30000,Not Verified,15.4,0,19-Oct,1134.68,0
1060760,8400,8400, 36 months,17.27,300.62,D,D3,18-Dec,Fully Paid,credit_card,1292536,1060760,10+ years,RENT,41500,Source Verified,15.07,0,15-Feb,10826.09106,0
1060753,24925,24900, 60 months,23.91,715.75,G,G4,18-Dec,Fully Paid,credit_card,1292527,1060753,4 years,RENT,60000,Verified,17.74,0,15-Apr,37785.28111,0
1060559,5000,5000, 36 months,9.91,161.13,B,B1,18-Dec,Fully Paid,debt_consolidation,1292720,1060559,10+ years,MORTGAGE,75000,Source Verified,18.5,0,20-Sep,5646.96,0
1060696,12000,12000, 60 months,14.27,280.91,C,C2,18-Dec,Fully Paid,credit_card,1292466,1060696,2 years,RENT,80000,Source Verified,6.51,0,19-Dec,13597.18,0
1060735,12000,12000, 36 months,12.42,400.99,B,B4,18-Dec,Fully Paid,credit_card,1292507,1060735,10+ years,RENT,42000,Not Verified,21.49,0,21-Dec,14432.75233,0
1060720,13200,13200, 36 months,11.71,436.61,B,B3,18-Dec,Charged Off,debt_consolidation,1292493,1060720,2 years,MORTGAGE,41600,Not Verified,9.55,0,19-Oct,4931.09,0
1060558,6000,6000, 36 months,6.03,182.62,A,A1,18-Dec,Fully Paid,major_purchase,1281435,1060558,1 year,RENT,48000,Source Verified,15.25,0,21-Sep,6568.337401,0
1060731,10000,10000, 36 months,6.62,307.04,A,A2,18-Dec,Fully Paid,credit_card,1292503,1060731,8 years,MORTGAGE,50000,Verified,13.42,0,20-Jan,10606.08,0
1060536,17500,17500, 60 months,12.42,393.01,B,B4,18-Dec,Fully Paid,credit_card,1292297,1060536,4 years,RENT,70000,Not Verified,16.7,0,19-Apr,18211.49,0
1060721,6500,6500, 36 months,10.65,211.73,B,B2,18-Dec,Fully Paid,debt_consolidation,1292491,1060721,2 years,RENT,53000,Verified,20.81,0,21-Dec,7619.888892,0
1060527,10000,10000, 36 months,7.51,311.11,A,A3,18-Dec,Fully Paid,small_business,1292287,1060527,2 years,MORTGAGE,65000,Not Verified,8.55,1,20-Aug,10942.88,0
1060714,12000,12000, 36 months,9.91,386.7,B,B1,18-Dec,Fully Paid,debt_consolidation,1292484,1060714,2 years,RENT,85000,Not Verified,10.38,0,21-Oct,13911.01573,0
1060508,10000,10000, 36 months,14.27,343.09,C,C2,18-Dec,Fully Paid,debt_consolidation,1292266,1060508,10+ years,RENT,55000,Not Verified,22.1,0,21-Dec,12347.16119,0
1059582,12375,12375, 36 months,14.27,424.58,C,C2,18-Dec,Fully Paid,credit_card,1291186,1059582,10+ years,RENT,36000,Not Verified,23.03,0,19-Dec,13695.68,0
1060481,10000,10000, 36 months,10.65,325.74,B,B2,18-Dec,Fully Paid,debt_consolidation,1292237,1060481,1 year,RENT,26000,Not Verified,9.78,0,21-Dec,11723.08493,0
